spotify_id,name,artists,album_release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
19OW2act4xe3shxUVR8VH7,Gezichten,"Antoon, Kevin",2024-04-19,0.759,0.595,-7.676,0.0655,0.488,0.0,0.0942,0.743,74.988
3LoOprAVtyNADJUb8xmqzQ,Dey,Shallipopi,2024-04-11,0.551,0.498,-6.815,0.244,0.572,0.0,0.231,0.577,106.209
2DRGyAlo0ht15FGLTQPCCt,Ya No Estoy Dolido,"Adrian L Santos, Joaquin Medina",2024-01-08,0.83,0.866,-6.634,0.0358,0.0365,3.46e-06,0.0904,0.722,123.051
1y8Zz3ES0jCL0F6jOSUSoW,PUTAS Y MOET,"Dani Flow, Kevin AMF",2024-02-23,0.885,0.715,-6.025,0.126,0.0348,0.000257,0.0863,0.854,119.964
1xUddpWyEuYl5T3mduKnOJ,Lady Killers II,G-Eazy,2024-03-17,0.673,0.567,-10.334,0.0322,0.0344,0.00506,0.151,0.497,136.005
2RxR7CBKOB5tkAi5wvRHkE,Mach 9,Adil C,2024-03-29,0.534,0.793,-6.234,0.0361,0.313,0.0,0.129,0.512,76.978
3BE1aHP0afLXAqT3xW7YMB,Tears Come Fallin' Down,Alexis Marrero,2024-02-02,0.594,0.607,-9.126,0.0468,7.7e-05,0.00237,0.352,0.621,117.951
6UViHJsDlK3t50k3RmXuBb,Sweetwater,Robert Rene,2024-02-12,0.708,0.887,-5.946,0.0752,0.0222,0.00581,0.0714,0.775,124.041
0bMWoFtQIrnW5YyNMc4aKQ,I’ll See You There Tomorrow,TOMORROW X TOGETHER,2024-04-01,0.748,0.827,-5.242,0.0512,0.146,0.0,0.265,0.645,121.031
3yqs30JY1zriDdlN2di2gI,הדם שלי,"ששון איפרם שאולוב, Odeya",2024-01-22,0.503,0.407,-8.637,0.0328,0.546,0.0,0.175,0.435,143.981
2992e9BcyYkh8ZVYhkHj22,nah nah nah,Robin Novaku,2024-04-19,0.694,0.726,-6.966,0.0343,0.122,0.0,0.121,0.582,120.983
4eGJcphUvcVOdP9Eemkwnd,16,"RACK, Sin Laurent",2024-02-14,0.668,0.837,-5.566,0.152,0.233,3.4e-05,0.0951,0.916,186.073
2H1jCLUYyf8mYaXDfsQX1f,Loppujen lopuks,KUUMAA,2024-04-18,0.542,0.704,-6.442,0.0494,0.292,0.0198,0.0795,0.379,79.059
2iPoYcC5x7gylwRyCwzFxI,No Digas Na,"Feid, Yandel",2024-04-10,0.616,0.837,-2.199,0.0565,0.129,0.0,0.0548,0.749,196.031
4yjG2UO3V2qpA5aGsusBIN,RATATATA,"Dame, SMART",2024-03-29,0.576,0.513,-10.037,0.418,0.522,0.0,0.187,0.523,198.312
6XQ3ver8HQA5voTiXDk0xG,Party Monster,"Ruger, Bnxn",2024-04-17,0.784,0.766,-5.906,0.0472,0.0421,0.000134,0.0986,0.418,111.98
5u8Ps4NaOSuiKEx1CRTbDb,Not Done,"Ruger, Bnxn",2024-04-17,0.791,0.534,-7.715,0.166,0.538,0.000313,0.37,0.465,102.008
1MEpt7zKYMlpZazBfTsS36,MATRIX,"Hawk, Smuggler, Dof Twogee",2024-04-23,0.771,0.783,-5.976,0.356,0.108,0.0,0.095,0.699,109.695
1C3tE6tQRqImcZzWp9u3OQ,Tässä on kaikki,KUUMAA,2024-04-18,0.537,0.832,-5.707,0.0497,0.0733,7.69e-05,0.168,0.574,165.832
00cxnSnMeTQS0gVbq3snhE,Valmiit,KUUMAA,2024-04-18,0.647,0.549,-7.097,0.0285,0.434,0.0,0.104,0.344,134.04
3TzSNCmaWxle543wvuyQVh,Triste,Criss Kayji,2024-04-07,0.665,0.594,-9.057,0.0637,0.718,8.14e-05,0.0984,0.841,152.057
0MKlxqcCZSiYC92xNiGcAB,Paneláky majú oči,"Luca Brassi10x, Dame, Bwayne",2024-04-19,0.812,0.644,-8.318,0.282,0.0282,0.077,0.126,0.631,165.856
0dN62YT06ktx5Ysk359xAp,Lunetist,"Ian, Oscar",2024-03-26,0.467,0.61,-8.723,0.19,0.0753,0.0,0.125,0.187,140.131
0Uicvo99FrGfTPKCnk8hvZ,CHESS CLUB,"Young Igi, Sergiusz, 2K",2024-04-21,0.797,0.606,-6.901,0.112,0.215,0.0,0.0937,0.457,119.956
3vZ0veZZrkpdKKiwnLvxG7,mariana.árok - slowed + reverb,Azahriah,2024-04-18,0.554,0.483,-16.922,0.0974,0.383,0.368,0.102,0.31,93.226
3lbghNkai2tumaspE76feA,CREW,"Bloody Hawk, Dani Gambino, Wang",2024-03-07,0.727,0.792,-6.963,0.28,0.0818,0.0,0.202,0.488,77.054
4e7lA8xFXF1Fw7v2nZqtro,Sabb Farhety,"Assala Nasri, Ahmed Saad",2024-02-14,0.567,0.433,-4.838,0.0389,0.857,0.0,0.216,0.413,120.084
46m4pLtsIsZ8XBEa0aQosK,Sustancia X,"Luiyitox, Black Jonas Point, Sustancia X",2024-04-09,0.82,0.673,-3.279,0.11,0.469,0.0,0.0778,0.454,100.058
6EqKjHzoPSCzsi7QFvCuqn,Naturali,"KC Chopz, Steelo Flow, SteveVibezz, Jmp la Mente, Ice Tamarez",2024-04-18,0.787,0.918,-3.422,0.216,0.144,0.000451,0.268,0.942,127.88
5Bs2KbKUeNHM25x8t1DBTF,สวยงามเสมอ (Ever-Forever) - Ost. หลานม่า,Billkin,2024-03-25,0.455,0.193,-9.257,0.0467,0.934,4.75e-06,0.108,0.551,144.945
6sowsQcSP7ThATfccaEk1S,แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ,TaitosmitH,2024-03-26,0.617,0.443,-9.134,0.0289,0.524,0.0,0.13,0.338,121.958
2y3TKxJAaIauybiS3GKHon,SC-9,Yahir Saldivar,2024-02-01,0.831,0.396,-9.967,0.161,0.0946,7.96e-06,0.077,0.929,170.0
476o0POREG1XMArNtHRAy2,Canudinho - Ao Vivo,"Gusttavo Lima, Ana Castela",2024-02-22,0.706,0.866,-3.337,0.075,0.242,0.0,0.381,0.91,166.985
2IGh6DnMiX408xwoJP9Lmb,Falta de Mim - Ao Vivo,"LUDMILLA, Mari Fernandez",2024-02-20,0.669,0.843,-6.991,0.232,0.587,0.0,0.556,0.559,148.942
5QUk45sRjlcPrAAksKQbW1,Beni Yargılama,"Narco, Batuflex, Organize",2024-04-19,0.723,0.875,-7.094,0.139,0.252,0.0,0.149,0.626,122.971
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,2024-04-19,0.493,0.259,-11.743,0.0275,0.897,3.55e-06,0.119,0.437,94.682
7y6uVrW7Pvws0PRijg8e78,LOS HIJOS DE DIOS,Rafa Carter,2024-04-10,0.452,0.629,-9.191,0.102,0.176,2.51e-06,0.255,0.361,96.458
05tGmdz9dVZ4yGqz4YJdPK,La Intención,"Christian Nodal, Peso Pluma",2024-01-27,0.794,0.738,-3.842,0.034,0.536,0.0,0.189,0.838,131.857
0djkJ3iAARXRCbfbwwVc3o,Love wins all,IU,2024-01-24,0.496,0.447,-5.878,0.0317,0.82,0.0,0.098,0.315,101.132
6uN0PQk9GLI4ze5Vr9hOX3,CARRARA (feat. Simba La Rue),"Tony Effe, Simba La Rue",2024-03-15,0.521,0.572,-5.486,0.312,0.128,0.0,0.141,0.409,84.961
0mWVScJbxO3tbXuiZOxYZE,"So Long, London",Taylor Swift,2024-04-18,0.488,0.545,-11.388,0.317,0.73,0.0046,0.0832,0.301,160.096
05msZuGKP3OCUGQnvLBOf4,My Boy Only Breaks His Favorite Toys,Taylor Swift,2024-04-18,0.593,0.582,-7.392,0.0285,0.165,0.0,0.31,0.436,97.079
1GP8VW5Wk2w2obkWjGCGXd,So High School,Taylor Swift,2024-04-19,0.362,0.861,-4.558,0.0486,0.0333,2.15e-06,0.103,0.348,176.185
1m7Fep6Dm8SG58ns8NLZhm,Chloe or Sam or Sophia or Marcus,Taylor Swift,2024-04-19,0.459,0.454,-8.487,0.05,0.784,0.0,0.105,0.265,70.391
2AS8i1xuWmeWGBBwI69vfn,How Did It End?,Taylor Swift,2024-04-19,0.434,0.387,-8.88,0.0273,0.808,0.0011,0.109,0.245,83.68
2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,2024-04-19,0.462,0.381,-10.548,0.0295,0.775,0.000516,0.102,0.149,138.194
6rtEzZyFomFPjpSPymcebO,PUSH UPS,Staredd,2024-04-14,0.663,0.624,-6.593,0.137,0.0182,0.0,0.255,0.205,121.17
0qX7fbAONQoAZJjm8hDo46,HHŽ,"Luca Brassi10x, Dokkeytino, Rollsout",2024-04-19,0.797,0.616,-7.612,0.234,0.00107,0.00023,0.213,0.539,156.972
4ceouD7b5ZLoY6dn1iyfrd,247 Rdy,"Luca Brassi10x, Shimmi, Blako, Freez247, Rollsout",2024-04-19,0.776,0.733,-8.751,0.159,0.00484,6.01e-06,0.131,0.414,156.025
76omNPUNsRV6BzM0Qs2Ek8,MINNEN,HAVAL,2024-04-19,0.461,0.602,-8.646,0.0615,0.389,8.81e-06,0.133,0.242,129.908
1E3XUJ45spbv204ePpWeJR,Synd synd synd,Gabrielle,2024-04-19,0.722,0.799,-5.713,0.0504,0.103,0.0,0.124,0.87,125.027
1t7x7trXiq1rz0EN6g9JP0,Sharpally,Young Jonn,2024-04-12,0.707,0.702,-7.029,0.26,0.655,0.0,0.195,0.606,118.779
3cmdqMDc0Fj4TgPeyDOYTM,Us Vs. Them,$uicideboy$,2024-03-29,0.651,0.906,-4.454,0.172,0.046,0.214,0.895,0.509,77.978
78RdTKcI2CediltTnGLIqr,"Are You Going to See the Rose in the Vase, or the Dust on the Table",$uicideboy$,2024-04-19,0.749,0.505,-6.793,0.0458,0.0752,0.0,0.494,0.258,140.006
3ck23O4wJjSdl1q7WpFWmk,Pezzi Che Cadono (feat. Tony Boy),"Papa V, Fritu, Tony Boy",2024-04-19,0.768,0.564,-6.64,0.394,0.0239,0.000185,0.0834,0.548,196.066
1q5sxBrlmNh7GqkniehNLh,Danger,"Rimkus, Ninho",2024-04-19,0.842,0.745,-6.417,0.312,0.275,6.22e-06,0.124,0.62,119.998
36Ps5MbGPuyuGCm0fcN7Xj,Platinaa,"Kube, william",2024-04-19,0.735,0.613,-5.482,0.064,0.139,0.0,0.111,0.294,94.009
3cKmc9eibwJsDrjsPKvVKo,Ilman sua (feat. Joe L),"Pyrythekid, Joe L",2024-04-19,0.73,0.698,-5.504,0.0477,0.00396,0.0311,0.325,0.542,128.053
7HRHFQ71ADVFYCu9RyWxR8,Skippaa (feat. VJ),"DAVI, VJ",2024-04-19,0.758,0.595,-5.647,0.0891,0.0151,7.46e-06,0.177,0.774,120.105
1ybMtPppahhKXsVUKXBf5c,Rap Genius,"Kool Savas, Sido, Samra",2024-04-19,0.744,0.713,-6.92,0.302,0.163,0.0,0.109,0.447,93.038
1V6qGsDqgKZwrX5dy5PPuA,XABAT,HoodBlaq,2024-04-19,0.569,0.587,-7.01,0.343,0.0776,0.0,0.107,0.469,139.5
4N0ugvsztVvVcWVGJqv0re,Money Money (Money Money),"Haftbefehl, Frizzo",2024-04-19,0.708,0.694,-5.517,0.317,0.0994,0.0,0.0551,0.308,90.606
1CrtUsNHhqScZqZzPGTbk8,Ape Song (Ardin Remix),"Viktor Sheen, Ardin",2024-04-19,0.647,0.808,-5.905,0.25,0.0016,0.00347,0.146,0.542,179.979
1i6zfWUM5pOKn896EB0b4d,Plapper nicht,"Shahri, Sama",2024-04-12,0.677,0.908,-3.756,0.153,0.000962,8.96e-05,0.155,0.562,110.046
04MiXeA0SSdcVHYSLz9yuZ,lux,"Skryptonite, T-Fest",2024-04-19,0.688,0.733,-6.434,0.142,0.28,0.0,0.207,0.554,75.014
4OWzUW3tkhBVwIwE5HLpfu,52 & HAUNTED,"ALBLAK 52, kizaru",2024-04-12,0.676,0.601,-7.233,0.212,0.345,3.64e-06,0.134,0.117,168.031
0ZGP0ocJ9xcGMFL3VYx5FV,Traición,"Junior Caldera, Louis BPM",2024-04-10,0.738,0.76,-4.538,0.297,0.444,0.0,0.0881,0.845,148.106
1Dfj1BaZc3eMwgL1r9lKFL,Mi Tonada,MARTIAL BRAMAN,2024-04-12,0.83,0.806,-5.091,0.196,0.0835,0.151,0.135,0.46,142.017
6VdtexT0eZUak5C3gdC6oD,Fecha - Intro Extended,Renzo Pianciola,2024-04-17,0.696,0.773,-2.491,0.122,0.0813,0.0,0.146,0.769,195.928
12Ba9adVh6yrSRv59Y1zoW,BYAK,"Alvaro Diaz, Rauw Alejandro",2024-03-29,0.882,0.697,-3.756,0.0626,0.208,1.09e-05,0.0847,0.758,99.984
22TC1XBg8FZWTQHWsDvZ0s,ONE SPARK,TWICE,2024-02-23,0.59,0.772,-4.927,0.07,0.0139,0.0,0.693,0.404,168.992
4f62bZPnqVJycmFJQVsAA9,一起寂寞 Lonely Duet,"Feng Ze, 艾薇",2024-03-20,0.528,0.807,-5.044,0.0599,0.365,0.0,0.192,0.315,152.04
0achc2JEdzkJQXRl0LbUox,Really Like You,Gyubin,2024-01-17,0.676,0.709,-3.068,0.0658,0.241,0.0,0.122,0.81,103.979
5bFz7S7cxnLMaNrdS11r37,Say Goodbye 2.0,"Ufo361, Motive, Yung Kafa & Kücük Efendi",2024-04-12,0.775,0.455,-9.95,0.0577,0.188,9.14e-05,0.148,0.191,120.038
5y7ETdiSaRVhkNKn7gRxxC,İntihar Saatler,Kubilay Karça,2024-03-08,0.54,0.686,-6.36,0.0526,0.241,0.0,0.161,0.357,90.189
62HLOpfjoG6E0JTtUEfplQ,ก้าวก่าย,Billkin,2024-02-22,0.676,0.541,-6.013,0.0323,0.271,0.0,0.136,0.741,127.909
73xl0PVvIuupGteaEIna8W,HIT ME UP,Timethai,2024-03-30,0.683,0.496,-7.462,0.0494,0.34,0.0,0.0789,0.466,120.016
1ahAfyZtHg7UA1vPs3lRoD,Kufre,"Nerieš, Pil C",2024-04-12,0.625,0.934,-5.579,0.0418,0.0524,2.27e-06,0.166,0.608,125.981
66Cum8zND89zHrkInn6ksE,Len,Nerieš,2024-04-12,0.686,0.863,-5.0,0.121,0.0552,0.0,0.0775,0.609,159.97
6wHRkzU6oaBT80qUJLrxjV,Zase my,Nerieš,2024-04-12,0.518,0.893,-4.581,0.0631,0.327,0.0,0.13,0.13,82.559
280G0XDQF9nF16J2y9cVRl,Alla vill (feat. estraden),"A36, estraden",2024-04-12,0.664,0.706,-8.19,0.148,0.298,2.46e-06,0.163,0.664,108.844
37nd3wVSymBnw7F75b5zYM,Hur Som Helst,Yasin,2024-03-01,0.832,0.487,-8.234,0.135,0.357,0.0524,0.109,0.738,89.993
1ptxWgrUyfkrzAQRBhPPti,Regissør,El Papi,2024-04-12,0.625,0.753,-4.283,0.137,0.11,0.0,0.114,0.623,159.917
5LTkOyKoB44q6q6TSxNx7H,Grizzly,Problembarn,2024-04-18,0.692,0.784,-6.268,0.0557,0.0112,1.67e-06,0.0664,0.489,143.111
4IvZvCRIZ38fFL5kAPjeOB,Strawberry Dream,Dagny,2024-04-12,0.563,0.757,-3.792,0.039,0.0363,0.0,0.0855,0.568,96.988
6pkRK6iZC2Yhhd172tC9Id,Save You a Seat,Alex Warren,2024-03-29,0.59,0.469,-6.287,0.0467,0.398,0.0,0.0872,0.331,135.798
24Kh86Io6xp1jLwCRjjK4m,Blindelings,Antoon,2024-01-18,0.575,0.7,-7.072,0.0893,0.0369,0.0,0.11,0.308,186.071
1BXg4UrWg3GVCJZLWXVeGc,Go Hard,Young Jonn,2024-04-12,0.814,0.794,-6.198,0.0472,0.24,1.55e-06,0.122,0.649,115.963
68viiGZoRbLCjsy5xD4VrU,(Entre Paréntesis),"Shakira, Grupo Frontera",2024-03-22,0.567,0.862,-4.58,0.045,0.195,0.0,0.108,0.723,156.473
1mVlzw3sHcyhMDFKwj2SEy,KRVSH!,"BOOTY LEAK, HOMINID, CØV3R1st",2024-04-12,0.606,0.844,-6.291,0.181,0.0907,0.872,0.421,0.479,76.738
1LcAwUvsiWJqTgV9vDs0oq,Ex Angelo (feat. Sfera Ebbasta),"Kid Yugi, Sfera Ebbasta, Shablo",2024-03-01,0.576,0.636,-8.417,0.321,0.408,0.0,0.132,0.324,93.967
1kFNFsAZ4iZy4vjBEtT12I,"Illuminati - From ""Aavesham""","Sushin Shyam, Dabzee, Vinayak Sasikumar",2024-03-28,0.783,0.817,-5.94,0.124,0.232,3.2e-06,0.215,0.553,138.002
1LuXPfE3lgAzS8w5IcHAbL,SOFIA COPPOLA,"Beton.Hofi, ANUBII$",2024-03-08,0.783,0.727,-7.246,0.169,0.201,0.000107,0.113,0.313,123.011
3SiEkpObvNZd5JFgWD7hmu,Money Fast,"Alecc, Gosei, BTK 187",2024-04-09,0.708,0.838,-6.455,0.17,0.0531,0.0,0.0664,0.753,104.951
7x0hLyeBbLBDYAptpi7CzS,Success Freestyle,"TOQUEL, Ioannis",2024-02-08,0.795,0.532,-10.096,0.075,0.372,1.04e-05,0.0803,0.423,137.939
3yAwJUQvl2dZ9hU21lcaLx,Tuhoaisti,KUUMAA,2024-03-21,0.654,0.763,-5.411,0.0552,0.0682,0.000186,0.353,0.738,155.034
4SguwpcFtBPDgn2pM21GkS,Kävi mitä kävi sul on mut,VIIVI,2024-03-22,0.475,0.706,-5.399,0.0525,0.17,0.0,0.464,0.593,146.929
0vy9eNY5Rr41ZAvDdeZ1r7,Yks Kaks,Turisti,2024-03-22,0.83,0.589,-4.058,0.0606,0.0231,0.0,0.144,0.385,134.955
5ulRNKhPQ3mrRwqvEpdWWR,paperihaavoi,MELO,2024-04-12,0.754,0.718,-5.188,0.0377,0.038,6.43e-05,0.316,0.311,139.99
7Le71LLofcN4HLoOxcUuRB,Ruletti,Costi,2024-04-12,0.699,0.645,-6.272,0.0558,0.434,4.11e-05,0.133,0.447,75.005
1aZDBabbXx8jASLq31HMaj,KUULUISAT TYTÖT,M//O,2024-03-29,0.791,0.642,-4.631,0.0876,0.101,0.0145,0.135,0.522,102.002
53C8ccvgmlk76tAhwZGSq8,Minne vaan (feat. Jore & Zpoppa),"Keko Salata, Jore & Zpoppa",2024-03-22,0.766,0.742,-5.941,0.0348,0.271,0.00223,0.242,0.491,133.97
6vQsDGaqm6A0qpydE2GL9z,Sun puolesta,HUGO,2024-01-05,0.809,0.713,-5.571,0.0671,0.0147,1.33e-06,0.28,0.934,132.031
4gVoFpH73PJFqjkZ3BgapJ,Villit vedet,Jenni Vartiainen,2024-04-05,0.672,0.83,-5.466,0.0318,0.205,1.08e-06,0.237,0.59,123.979
2EODPhkfAQ5Hamq19vbj29,25,william,2024-03-22,0.759,0.588,-8.149,0.0475,0.115,7.23e-05,0.115,0.464,98.012
3mdg2O6pomeF7QYhTSUFwv,Oblikate vahel,"Van Tammets, MC Mölakas",2024-03-29,0.647,0.99,-8.286,0.171,0.0209,0.0,0.302,0.0576,134.987
7ovB5FvDwq1g7AG9ICYaNY,overseas,Ken Carson,2024-04-12,0.464,0.827,-1.701,0.0313,0.00262,0.0,0.131,0.205,150.886
4Bmua8zRMOEaqV45JbmhAH,Intet Nyt (feat. Gilli),"Merro8, Gilli",2024-02-02,0.87,0.688,-5.445,0.17,0.0476,0.0,0.235,0.607,135.149
3WzjqBfz28fxS9cDKMLxHH,All Again,Fabian Mazur,2024-02-16,0.684,0.821,-3.676,0.0449,0.00926,1.3e-06,0.126,0.182,145.94
5esSVR7UK3Nc7ymSOWJIc5,dagdrømmer,Mille,2024-02-02,0.7,0.545,-6.247,0.0417,0.21,0.0,0.276,0.72,140.07
1IaZUglHDN0kO6yhuyYta2,Eredivisie,"Rap La Rue, Haaland936, Amo",2024-03-29,0.592,0.757,-5.829,0.341,0.131,0.0,0.309,0.87,104.113
3uBXhhgrVB5a3FizUGNv52,Up and down,"Rap La Rue, Aymen",2024-04-04,0.792,0.579,-9.759,0.313,0.0915,1.26e-06,0.127,0.594,132.055
27EXNwLk86McXpIr85kvjk,Walou Diploma,Bobby Vandamme,2024-03-08,0.924,0.259,-15.711,0.214,0.0148,0.00523,0.0944,0.616,126.998
1u59aqUTvk0X1TxchtyyNZ,Leben lang,MERO,2024-04-11,0.852,0.661,-6.735,0.0846,0.467,7.99e-05,0.116,0.758,105.029
6p5snXqHBtG6rjO7bwiGZT,"Baile (feat. Amo, Haaland936 & Kauta)","Rap La Rue, Amo, Kauta, Haaland936",2024-03-08,0.569,0.521,-9.264,0.0907,0.367,5.34e-05,0.141,0.599,124.601
64PC5XVJuKbvxYHecenRGO,Katastrophe,"Rap La Rue, Jiyo",2024-03-14,0.822,0.53,-8.261,0.386,0.395,0.0,0.052,0.962,98.07
23bvF50PQwVzvaCEZxCrU0,GANG GANG,"Yzomandias, Nik Tendo",2024-04-12,0.663,0.744,-6.389,0.0375,0.0184,0.0,0.329,0.517,149.997
7l8Q5hVtKz2Ztold6N2gLh,SAVE DAT,"Toxi$, Egor Kreed",2024-03-22,0.682,0.612,-7.232,0.0423,0.104,0.0,0.13,0.318,75.491
6zSk48JqooBxGmg6mDLoFW,ANNA,"Tream, Heino",2024-04-12,0.628,0.935,-7.013,0.0632,0.0391,2.22e-05,0.342,0.56,158.001
3b38fvc4ky0er6WEBruHMf,"Jaada - From ""Aavesham""","Sushin Shyam, Sreenath Bhasi, Vinayak Sasikumar",2024-02-27,0.84,0.668,-6.295,0.136,0.201,0.0116,0.171,0.555,89.983
0mhNNWZMcKgEuIaDDoqvZ1,La Niña Perfecta,Cori Adrianza,2024-03-15,0.746,0.817,-3.31,0.0345,0.308,0.0,0.118,0.611,124.986
1abxpxR02QBwzEWJal3Khb,Seni Yazdım,"ElMusto, Decrat",2024-02-02,0.631,0.655,-8.602,0.0797,0.1,0.0,0.118,0.464,92.041
7ImvoIR63rKm3itALOIfkq,Jeden z milióna,"Nerieš, ALYA",2024-04-12,0.639,0.842,-2.845,0.191,0.174,0.0,0.0547,0.46,169.908
3NB7RGMfi4GGa7ody1otUP,Nezabudni,"Nerieš, Call Dominika",2024-04-12,0.63,0.803,-4.11,0.0495,0.0781,3.86e-05,0.173,0.442,160.272
6gSOmyYx9Wh90kcipUKfNa,Kiki,"Cristian D, KM, $hirak",2024-04-12,0.798,0.434,-6.861,0.5,0.559,9.32e-06,0.11,0.436,173.981
2E3FGz2vh4qYy7KnivezwS,Powers,"Odumeje, Flavour",2024-04-11,0.809,0.819,-6.281,0.0454,0.0852,0.00028,0.0999,0.393,114.974
6H54zSIPiuLv0jULCx2n4Y,Start Am,Shallipopi,2024-04-11,0.828,0.692,-9.785,0.242,0.55,0.0,0.108,0.417,113.013
3DkAOxcXbO7iqrBkbTqWYR,ELVIS,"Stormy, Draganov",2024-02-09,0.809,0.59,-8.457,0.21,0.7,6.49e-06,0.113,0.789,115.961
6nxQV4fJgfvyfZRPPJm1mO,In Italia 2024 (feat. Emma & Baby Gang),"Fabri Fibra, Emma, Baby Gang",2024-02-23,0.573,0.836,-5.065,0.278,0.025,0.0,0.284,0.637,163.992
7c3Y3gfuogFZpwj8ECBIAi,"Tu Mil Gaya (From ""Srikanth"")","Tanishk Bagchi, Jubin Nautiyal, Tulsi Kumar, Shloke Lal",2024-04-15,0.651,0.604,-7.844,0.0504,0.731,4.28e-06,0.125,0.62,145.888
4iLTcaEz2yfnUDkO5XTe3B,mariana.árok,Azahriah,2024-02-14,0.621,0.663,-9.421,0.061,0.614,0.00824,0.104,0.376,102.979
0XUClHXrjQYhATEItePqfT,HOLNAP MEGÁLLNAK AZ ÓRÁK,"Beton.Hofi, Hundred Sins, laurie., Dom Beats",2024-03-08,0.431,0.892,-4.987,0.429,0.0673,7.5e-05,0.419,0.64,181.961
0zAA4LCkftBt802yl9syd4,TESI,"Beton.Hofi, toldyuuso",2024-03-08,0.643,0.684,-8.843,0.11,0.0141,0.000175,0.243,0.237,166.071
7CMqBgZAFANJNyQueevWvR,Frida Kahlo,"Carson Coma, Beton.Hofi",2024-03-01,0.449,0.903,-5.362,0.149,0.0119,0.0,0.352,0.636,184.116
3wmnP7CY38ajyGfZUZ6vce,Forget About Us,Perrie,2024-04-12,0.599,0.81,-2.46,0.0675,0.0861,0.0,0.303,0.774,139.961
4RAcSd3JfbJVmwumEcfxJY,Fulete,"Yaisel LM, CDobleta, Leo RD",2024-03-22,0.823,0.584,-2.851,0.348,0.191,0.000319,0.161,0.66,119.942
3QsPSex2LDy4ZmjQixHtWq,BIG MAC,Yzomandias,2024-04-12,0.843,0.714,-6.772,0.115,0.063,0.0,0.0633,0.442,120.02
1tOh30BPS2KMc5PcB8iJt8,Tiro en el pecho,"Daniel Merak, Pipe Bueno",2024-01-20,0.564,0.738,-3.948,0.0686,0.0706,0.0,0.273,0.833,188.974
5JRYVSZ6K2jY0kznYBmoqr,Wind Up Missin' You,Tucker Wetmore,2024-03-29,0.566,0.734,-5.631,0.0349,0.523,0.0,0.124,0.619,171.829
2329XxRFYoAPdQSb4DmjXQ,"Deus, Por favor","Mc IG, Mc Kevin, DJ WN, MC PH",2024-03-21,0.73,0.383,-7.095,0.363,0.131,0.0,0.0839,0.388,80.973
5irZOI6fACizSRid2rgHqC,ni de ti,TINI,2024-04-11,0.685,0.775,-5.898,0.358,0.0145,0.0,0.272,0.446,151.01
22e4pVMYGXfdJTYdwRf5wD,P.P.L.,"Nerieš, Porsche Boy",2024-04-12,0.726,0.704,-7.087,0.0913,0.169,0.0,0.135,0.263,175.984
3U8LghS4bbUkPdnHp2CLWj,Koniec,"Nerieš, MONSS",2024-04-12,0.634,0.942,-4.753,0.338,0.258,0.0,0.0936,0.171,174.007
45U6mPeKBKlUeYm6Q8PxvN,Mikina a šortky,"Nerieš, Sara Rikas",2024-04-12,0.739,0.517,-8.387,0.15,0.361,0.0,0.099,0.243,126.917
6mY5yB7qMSnGoYphuRqJ1I,Give My Heart A Break,Cazzi Opeia,2024-03-02,0.713,0.84,-5.733,0.0461,0.167,0.0,0.101,0.822,126.027
0wKxfnayyQ1wa9WExvn4qF,Samolotowy tryb,"Malik Montana, Lil Tjay, Geenaro & Ghana Beats",2024-02-23,0.778,0.852,-5.086,0.21,0.0554,0.00389,0.282,0.689,144.008
4XTCtukcvAl7K4igGCJs5F,Stay - Live,Lavrans Svendsen,2024-04-12,0.496,0.501,-6.525,0.0283,0.368,1.78e-06,0.129,0.0776,112.027
32HYphoaaPlTaR7KzOXhp1,POE,"Ruger, Bnxn",2024-04-10,0.78,0.652,-6.548,0.143,0.64,0.0,0.156,0.577,113.988
10TygH7MoyZQFRMPDE2N6Z,Romeo Must Die (RMD),"Ruger, Bnxn",2024-02-29,0.827,0.658,-6.364,0.0603,0.299,7e-05,0.144,0.551,104.972
2OXu4ZL9eNoBQiVVPe9Wn3,Showcase (feat. Blaqbonez),"Young Jonn, Blaqbonez",2024-04-12,0.525,0.793,-4.712,0.217,0.347,0.000281,0.271,0.363,86.324
4trQe07sODVGFfXn1AxUHd,Trees,Shallipopi,2024-04-11,0.825,0.744,-6.386,0.293,0.0684,1.64e-06,0.27,0.546,96.034
5VeELtIrDHL4GUQlQgwn9p,זה הזמן,Nov Peled,2024-04-14,0.721,0.64,-7.684,0.0439,0.454,0.0,0.57,0.671,129.941
5E8VSBEyekvkqIrDs5IOio,שלום אהובתי,Eyal Golan,2024-04-14,0.555,0.453,-8.058,0.0324,0.239,0.0,0.21,0.154,102.824
0Od1JTAg6xoTl5cQZozNLG,Ikaria,Marina Spanou,2024-03-28,0.308,0.357,-11.098,0.0306,0.327,0.0349,0.219,0.1,185.489
441auDLfimQNr0e1yz0KDU,Il pleut à Paris,PLK,2024-01-18,0.705,0.458,-11.588,0.246,0.537,0.000127,0.298,0.459,89.68
